customer_id,first_name,last_name,email,city,account_type,signup_date,credit_score,annual_income,is_active
CUST_06060,Natasha,Pearson,joanne76@example.org,Gailmouth,savings,2024-12-22,788,48528.64,False
CUST_06061,Marian,Hall,gwelch@example.org,West Leanneborough,savings,2023-08-25,680,40595.48,True
CUST_06062,Jessica,White,damiensmart@example.com,Jonesshire,current,2025-03-11,341,60037.27,False
CUST_06063,Frank,Walker,lynnclarke@example.org,Leeborough,premium,2022-07-22,832,83171.96,True
CUST_06064,Heather,Jones,alisonwilson@example.com,Lake Timothystad,current,2023-11-24,593,63029.24,False
CUST_06065,Leon,Sykes,tmoore@example.net,North Joe,current,2023-12-05,412,52646.61,False
CUST_06066,Carol,Matthews,diana80@example.com,New Judith,premium,2026-02-20,601,67146.36,True
CUST_06067,Joshua,Fraser,dean68@example.org,Lake Michael,current,2022-12-18,815,42109.48,True
CUST_06068,Victoria,Hughes,damian23@example.net,West Julian,premium,2025-05-28,617,18885.0,True
CUST_06069,Michael,Webb,garethmoore@example.net,Byrneland,current,2022-10-20,512,37166.59,True
CUST_06070,Jamie,Morris,rogerobrien@example.org,South Danielle,current,2024-12-31,384,7349.58,True
CUST_06071,Frank,Jordan,clive09@example.com,East Conorchester,savings,2024-01-28,815,39182.92,True
CUST_06072,Richard,Pugh,thompsongemma@example.com,East Vincent,savings,2025-02-22,542,41050.98,True
CUST_06073,Angela,Jones,paulinesmith@example.com,East Dennisberg,current,2022-07-15,436,65103.18,False
CUST_06074,Robert,Davies,jnoble@example.org,Ryanmouth,current,2022-12-19,388,43943.57,True
CUST_06075,Mohamed,Reynolds,daviesglenn@example.net,Reedmouth,current,2021-04-05,527,60375.16,True
CUST_06076,Brandon,Wright,michellecox@example.net,South Jayne,current,2024-10-11,550,8222.7,True
CUST_06077,Brandon,Henderson,gerardwilson@example.org,New Mathewmouth,premium,2024-04-22,340,65397.38,True
CUST_06078,David,Spencer,caroletalbot@example.com,South Gerardtown,current,2021-07-01,755,54305.35,True
CUST_06079,Joanna,Reynolds,gordon87@example.com,Bartonhaven,current,2024-02-04,600,47064.83,True
CUST_06080,Amelia,Jones,mfisher@example.org,Cliffordmouth,savings,2022-10-10,700,5602.06,True
CUST_06081,Ben,Shaw,hawkinsclaire@example.net,Lake Kimview,savings,2022-08-08,776,57638.84,True
CUST_06082,Daniel,Hunter,jemma29@example.org,New Ronaldstad,savings,2023-08-20,817,53648.71,True
CUST_06083,Bethan,Freeman,janice26@example.org,Johnton,premium,2021-07-31,496,32207.58,True
CUST_06084,Dale,Wilson,guy60@example.com,Port Ritahaven,savings,2023-03-31,467,17105.51,True
CUST_06085,Marcus,West,douglasnash@example.org,West Alicemouth,savings,2026-01-11,307,9213.19,False
CUST_06086,Linda,Barnes,osullivansarah@example.org,South Ashley,premium,2023-10-19,348,54610.25,True
CUST_06087,Alice,Ellis,geoffrey89@example.com,Port Jemmaberg,current,2021-12-14,763,73472.82,True
CUST_06088,Kelly,Parkes,whitecarl@example.org,East Bethan,savings,2023-12-18,365,21819.04,True
CUST_06089,Andrea,Henderson,carolinewoodward@example.net,Taylorborough,current,2025-04-27,607,22782.13,False
CUST_06090,Amber,George,roy04@example.com,Forstertown,premium,2024-06-30,395,59543.83,True
CUST_06091,Gareth,Baldwin,grace04@example.com,West Staceyshire,current,2023-05-19,413,31213.42,True
CUST_06092,Olivia,Davis,storeydale@example.org,South Louisside,current,2023-05-12,839,16790.65,True
CUST_06093,Marian,Patel,tinaboyle@example.net,Williamsshire,savings,2023-12-18,301,70489.26,True
CUST_06094,Jessica,Morgan,haywardkerry@example.com,East Helen,current,2022-12-28,805,61319.38,True
CUST_06095,Howard,Ross,jferguson@example.org,Williamville,premium,2021-05-27,475,68499.91,True
CUST_06096,Dorothy,Richards,martyndale@example.com,Lake Dorothyberg,current,2021-04-18,847,43433.24,True
CUST_06097,Phillip,Taylor,harryjohnston@example.com,Lake Brianport,savings,2025-09-27,813,45751.27,True
CUST_06098,Lydia,Bennett,hussainclive@example.com,Irenefort,savings,2021-10-11,563,41959.62,True
CUST_06099,Arthur,Griffiths,uwright@example.org,Shawville,current,2023-01-09,485,63112.92,True
CUST_06100,Howard,Webb,williamsamanda@example.net,North Elliottchester,savings,2026-01-26,497,48046.4,True
CUST_06101,Sandra,Taylor,iaincollins@example.com,South Elliotside,current,2025-08-06,648,41529.12,True
CUST_06102,Dominic,Gibbs,roger30@example.com,North Matthew,premium,2025-09-06,589,54304.58,True
CUST_06103,Maria,Reed,thompsonleanne@example.org,Scottstad,premium,2021-06-02,317,32765.44,True
CUST_06104,Christine,Powell,charlenebennett@example.org,West Joanville,current,2021-05-14,316,49606.31,True
CUST_06105,Gillian,Gill,samuelelliott@example.com,Jonesport,current,2021-03-20,742,65169.41,True
CUST_06106,Jane,Shaw,xfletcher@example.com,Port Rebecca,current,2023-02-14,749,71004.93,True
CUST_06107,Nicole,Doyle,lawrenceian@example.org,East Dorothy,savings,2024-02-17,650,22235.08,False
CUST_06108,Bradley,Jones,hardingmarilyn@example.com,South Louise,current,2022-06-09,460,30636.02,True
CUST_06109,Marcus,Jarvis,terry59@example.com,Port Christine,current,2025-08-20,439,23227.3,True
CUST_06110,Abbie,Bell,khanaaron@example.net,Lake Russell,premium,2023-08-05,594,101027.46,True
CUST_06111,Timothy,Butler,ellieanderson@example.net,West Justinfurt,current,2023-07-15,724,20794.76,True
CUST_06112,Tom,Jones,sjones@example.org,West Bryan,current,2022-11-19,549,73564.68,True
CUST_06113,Leah,Williams,coatesscott@example.net,North Emily,savings,2022-10-26,804,65826.44,False
CUST_06114,Helen,Hope,samanthaburgess@example.com,South Janet,current,2024-01-13,337,60097.32,True
CUST_06115,Michelle,Davies,kerryhowell@example.net,South Rebecca,current,2022-10-23,599,53740.55,False
CUST_06116,Frank,Holland,geoffreywatson@example.net,South Chelsea,current,2021-11-08,581,42183.99,True
CUST_06117,Sarah,Wilkinson,brownkelly@example.com,East Rebecca,current,2023-09-27,463,43376.14,True
CUST_06118,Barbara,Daly,gillianroberts@example.com,New Glennmouth,premium,2024-07-22,544,61706.67,True
CUST_06119,Ian,Short,dbarlow@example.net,West Mauriceview,savings,2026-02-15,550,56228.89,False
CUST_06120,Emma,Hodgson,zjennings@example.net,West Rachel,current,2025-08-14,358,35657.19,True
CUST_06121,Roy,Thompson,williamscatherine@example.org,Victoriatown,current,2026-01-02,797,33342.0,True
CUST_06122,Owen,Smith,abigailadams@example.net,Oliviabury,current,2024-07-06,517,67549.09,False
CUST_06123,Liam,Smith,colinclark@example.com,Kathleenfurt,premium,2024-04-03,826,56949.05,True
CUST_06124,Gavin,Barker,wcunningham@example.org,North Bethany,current,2025-12-25,768,81882.39,False
CUST_06125,Lucy,Turner,xgallagher@example.org,South William,savings,2022-01-07,409,42950.42,False
CUST_06126,Mohamed,Rice,agodfrey@example.net,North Martinhaven,current,2021-06-30,713,50714.8,True
CUST_06127,Leigh,Holland,helensaunders@example.net,Brookschester,savings,2024-06-20,372,74983.23,True
CUST_06128,Brandon,Cross,waynesinclair@example.com,Millermouth,current,2022-04-18,582,31143.39,True
CUST_06129,Francis,Edwards,joshua43@example.net,East Samuel,premium,2022-04-18,804,29208.93,False
CUST_06130,Declan,Hooper,hugh32@example.org,West Paul,savings,2025-01-26,640,59752.78,True
CUST_06131,Matthew,Kaur,traceyturnbull@example.net,Port Lorraine,current,2022-03-28,633,73002.71,True
CUST_06132,Francesca,Johnson,john06@example.net,South Rosschester,current,2025-01-16,343,40853.02,True
CUST_06133,Sylvia,George,perrylindsey@example.com,Robinberg,premium,2025-01-21,331,92883.13,True
CUST_06134,Leigh,Sutton,waynehughes@example.com,Jonesburgh,savings,2025-12-21,317,42535.53,False
CUST_06135,Jasmine,Archer,kingjordan@example.org,Woodfort,premium,2022-11-28,402,52744.02,False
CUST_06136,David,Wright,jasminesimpson@example.org,South Jenna,premium,2025-01-05,531,81478.75,True
CUST_06137,Megan,Allen,vhall@example.org,Cherylstad,current,2021-07-13,723,37475.25,True
CUST_06138,Craig,Reed,scooper@example.com,East Rossstad,current,2023-02-11,538,46510.07,True
CUST_06139,Gerard,West,eileenlong@example.com,Mathewfurt,current,2024-09-08,633,22337.84,True
CUST_06140,Joanna,Oliver,wrowe@example.org,West Adam,current,2025-07-21,525,18624.46,True
CUST_06141,Marion,Ali,qpower@example.net,New Guy,current,2024-12-04,559,38364.42,True
CUST_06142,Paul,O'Connor,woodsgeoffrey@example.com,Natashaville,current,2024-05-05,473,14428.17,False
CUST_06143,Dale,Brown,malcolmwilliams@example.com,West Callumhaven,premium,2024-02-01,504,46545.15,True
CUST_06144,Elizabeth,James,donald86@example.com,Port Charlotteland,premium,2023-11-29,416,-3747.8,True
CUST_06145,Robert,Conway,smithdawn@example.org,South Terence,savings,2025-08-26,455,31299.63,True
CUST_06146,Judith,Farmer,griffithsjamie@example.net,Youngfort,current,2025-11-14,366,80862.29,True
CUST_06147,Heather,Brown,snewton@example.org,East Robin,current,2024-08-31,537,29245.55,True
CUST_06148,Harriet,Reed,elizabethhall@example.net,Marsdenchester,current,2022-02-16,475,49525.85,True
CUST_06149,Lauren,Burgess,hilaryroberts@example.net,Kathrynland,current,2021-08-06,777,84271.06,True
CUST_06150,Graham,Long,kimberleyforster@example.org,Mariemouth,current,2025-05-17,491,51703.21,True
CUST_06151,Sarah,Mason,lyndapatel@example.net,Williamville,current,2025-05-31,628,40611.75,True
CUST_06152,Lynne,Joyce,bmarshall@example.net,Karlbury,premium,2023-08-16,362,49698.56,True
CUST_06153,Denise,Carr,arthur88@example.net,Lake Martintown,current,2024-06-19,596,80184.33,True
CUST_06154,Brian,Gibbs,lesliebutler@example.com,Hicksfurt,current,2025-02-25,476,35954.58,True
CUST_06155,Rosemary,Riley,natasharichards@example.net,Lake Benjaminstad,current,2025-09-02,503,57002.04,True
CUST_06156,Conor,Watkins,gmiah@example.com,New Henry,current,2023-07-21,427,55853.48,False
CUST_06157,Trevor,Wilson,eclarke@example.org,Port Charliefurt,savings,2022-06-30,494,58455.14,True
CUST_06158,Andrew,Warren,taylorbryan@example.net,New Damienmouth,savings,2022-05-11,623,21428.54,True
CUST_06159,Rhys,Allan,raymond17@example.com,Jonesfort,current,2022-10-23,459,73086.33,False
CUST_06160,Victoria,Pritchard,omoore@example.com,South Josephineborough,current,2022-01-02,417,49904.72,True
CUST_06161,Tracy,Williams,matthew60@example.net,Damianberg,premium,2025-03-09,722,42176.19,True
CUST_06162,Ian,Warren,graysusan@example.org,Lake Rachaelmouth,savings,2025-12-11,830,96833.89,True
CUST_06163,Alan,Robinson,craig79@example.com,Rachelville,current,2025-05-29,390,62038.58,True
CUST_06164,Philip,Archer,nataliewoodward@example.org,Spencerport,current,2022-02-04,516,63297.36,True
CUST_06165,Eleanor,Lewis,janicejames@example.net,Lake Connormouth,premium,2024-09-06,397,48311.32,True
CUST_06166,Karl,Page,ftaylor@example.org,East Amanda,savings,2024-09-20,722,53570.47,False
CUST_06167,Mark,Joyce,shaun70@example.net,South Connormouth,savings,2025-02-23,399,41650.23,True
CUST_06168,Rachael,Lewis,ylee@example.net,West Clareshire,current,2023-07-19,617,36907.01,True
CUST_06169,Gareth,Marsh,gregory69@example.com,Schofieldport,savings,2022-01-24,836,11749.51,False
CUST_06170,Gillian,Ali,wsaunders@example.com,Coxville,current,2023-03-17,341,15060.22,False
CUST_06171,Martin,Jones,deniswatts@example.net,Port Alexandraport,savings,2024-01-19,688,38998.07,True
CUST_06172,Ruth,North,stewartrowley@example.com,East Darrenport,current,2023-09-20,576,64981.7,True
CUST_06173,Alex,Nicholson,tsmith@example.net,South Luke,current,2024-09-12,513,49417.9,True
CUST_06174,Antony,Morrison,bryanhodgson@example.com,Joneshaven,current,2024-03-24,479,56593.03,False
CUST_06175,Lauren,Barrett,jean89@example.net,North Matthewhaven,current,2022-07-16,347,67369.96,True
CUST_06176,Nathan,Robson,andrew19@example.org,East Deanborough,premium,2024-01-01,750,48295.53,True
CUST_06177,Joseph,Pritchard,robinsonkaren@example.net,South Jenna,current,2021-07-24,355,51721.2,True
CUST_06178,Garry,Abbott,fking@example.net,Christopherborough,savings,2025-04-18,378,32210.86,False
CUST_06179,Joseph,Taylor,norrismegan@example.org,Bradleymouth,premium,2023-02-16,582,20181.82,True
CUST_06180,Stacey,Bailey,mohammedjones@example.org,Akhtarside,current,2021-07-10,455,36993.25,True
CUST_06181,Kerry,Pritchard,nbarlow@example.com,Keithville,current,2025-12-17,767,76182.23,True
CUST_06182,Katie,Davies,lynneedwards@example.org,Jacksonland,current,2024-03-17,416,56030.79,True
CUST_06183,Gillian,Brennan,amy36@example.net,New Amelia,savings,2025-12-07,663,16376.23,True
CUST_06184,Trevor,Allen,marcus14@example.org,Port Olivermouth,current,2021-10-02,765,6535.67,False
CUST_06185,Diane,Wilson,sophie58@example.com,Shannonhaven,savings,2021-05-04,483,75768.01,True
CUST_06186,Rachael,Taylor,xadams@example.org,Naomibury,savings,2025-04-15,802,30332.58,True
CUST_06187,Wayne,Woodward,stewartross@example.com,South Karl,current,2024-08-06,642,65600.15,True
CUST_06188,Russell,Miller,freemanmarc@example.org,Lake Kelly,current,2024-01-28,429,79666.49,True
CUST_06189,Bernard,Hall,valerie20@example.org,Derekshire,current,2024-07-17,657,26842.62,False
CUST_06190,Abigail,Andrews,melissa53@example.net,Port Sean,savings,2023-05-28,794,54027.36,True
CUST_06191,Roy,Blackburn,nigeljackson@example.net,Robertsville,savings,2022-07-19,781,21833.14,True
CUST_06192,Karl,Morrison,tomdavies@example.com,Ryanstad,current,2026-02-09,596,10501.7,True
CUST_06193,Charlene,Dixon,john35@example.com,North Ritaside,current,2026-01-01,774,29645.24,True
CUST_06194,Martyn,Knowles,oriley@example.net,Kerryberg,current,2025-03-11,617,29767.1,True
CUST_06195,Carly,Vincent,batesabbie@example.net,Port Wendyshire,current,2021-08-24,492,-825.86,False
CUST_06196,Adam,Smith,williamsashley@example.com,Leonberg,current,2024-11-29,782,22830.06,True
CUST_06197,Amber,Khan,andreagoodwin@example.com,New Matthewchester,current,2026-01-25,431,34638.58,False
CUST_06198,Rhys,Ross,beverleymyers@example.org,Port Deborahshire,current,2021-10-29,593,41706.81,True
CUST_06199,Christine,Clayton,ryanowen@example.com,North Trevorview,premium,2025-08-01,691,25311.74,True
CUST_06200,Guy,Stokes,lbutler@example.net,Akhtarville,current,2023-05-09,716,-19651.31,True
CUST_06201,Dominic,Rose,joannewatson@example.org,Ruthton,current,2026-01-28,442,48963.45,True
CUST_06202,Amelia,Bailey,juliesmith@example.com,Port Jacobview,current,2021-03-13,681,64203.87,True
CUST_06203,Benjamin,Morgan,taylorgemma@example.com,Gloverport,savings,2022-02-06,749,58888.99,False
CUST_06204,Stuart,Hyde,james52@example.net,Phillipstown,current,2025-11-25,483,38131.92,True
CUST_06205,Clifford,Reeves,njohnson@example.com,Grahamport,current,2023-09-25,344,17615.72,False
CUST_06206,Mohammad,Thomas,chowells@example.net,Gordonshire,current,2022-08-21,722,31138.42,True
CUST_06207,Mandy,Murphy,websterantony@example.org,Bennettbury,current,2022-03-21,532,64985.7,True
CUST_06208,Diana,Hughes,terencewhite@example.net,New Marcus,current,2025-07-23,339,49744.85,True
CUST_06209,Ian,Dixon,neilbegum@example.com,Port Louis,savings,2022-05-22,631,70094.9,True
CUST_06210,Melissa,O'Connor,glennkhan@example.org,New Clifford,savings,2024-10-30,808,70030.58,True
CUST_06211,Steven,Akhtar,lawclaire@example.com,West Neilton,current,2023-09-27,746,24295.44,True
CUST_06212,Julie,Henderson,anthony06@example.net,South Louis,current,2025-05-26,432,63039.52,False
CUST_06213,Julie,Simpson,lbegum@example.org,Port Christopher,savings,2025-01-14,438,-15371.14,True
CUST_06214,Albert,Davison,rcox@example.net,South Michellebury,current,2025-07-07,314,76578.9,True
CUST_06215,Christian,Lloyd,samuel34@example.net,West Jenniferside,current,2022-12-29,511,69749.29,False
CUST_06216,Charles,Burton,barbara59@example.org,New Sean,current,2025-04-03,301,76566.85,False
CUST_06217,Jenna,Griffiths,mossdonna@example.net,Smithton,premium,2022-11-27,635,86019.41,True
CUST_06218,Adam,Jones,edwardssamantha@example.org,Hussainmouth,current,2024-07-11,771,44827.56,True
CUST_06219,Brenda,Stone,gmcdonald@example.net,Ellismouth,current,2022-03-05,327,58574.79,True
CUST_06220,Jeffrey,Smith,harrisoncarole@example.net,Lake Colinmouth,current,2023-07-14,328,12936.42,True
CUST_06221,Catherine,Conway,mayclifford@example.org,Stoneberg,current,2021-06-11,578,57414.24,True
CUST_06222,Richard,Smith,thomas40@example.org,Cookborough,savings,2022-02-16,505,16465.75,True
CUST_06223,Teresa,Smith,mshepherd@example.net,Johnstonfurt,savings,2021-11-15,533,66148.55,True
CUST_06224,Howard,Brown,wjohnson@example.org,Jasonfurt,current,2025-03-04,781,43383.69,True
CUST_06225,Oliver,Gould,lewisbruce@example.net,Lake Carly,current,2021-12-27,706,47400.81,True
CUST_06226,Kayleigh,Williams,amelia96@example.net,Port Gail,premium,2022-03-10,352,40802.46,True
CUST_06227,Bethan,Cooper,butlerdean@example.org,Johnsonside,savings,2021-05-07,697,25862.48,True
CUST_06228,Patricia,Shepherd,hedwards@example.com,North Barry,current,2023-09-27,455,50950.77,True
CUST_06229,Adrian,Hughes,hollanddouglas@example.com,Gilbertside,current,2023-03-03,792,83304.39,False
CUST_06230,Rachel,Thompson,sarah63@example.net,North Yvonneland,current,2023-01-25,594,41473.83,True
CUST_06231,Jacqueline,Gould,marilyn88@example.net,North Paigeport,current,2025-06-02,568,33643.84,True
CUST_06232,Nathan,Jones,liamosborne@example.net,Parryfort,current,2023-05-13,675,55250.87,True
CUST_06233,Matthew,Taylor,stokespeter@example.net,Sharpemouth,savings,2021-04-10,387,44059.13,True
CUST_06234,Ashley,Hall,arobson@example.com,West Deanhaven,current,2021-06-09,455,74086.2,True
CUST_06235,Ruth,Shaw,mcdonaldjenna@example.org,Leonbury,savings,2023-01-16,617,45100.04,True
CUST_06236,Scott,Baldwin,kyle62@example.org,Chapmantown,current,2021-08-08,781,45694.98,True
CUST_06237,Maria,Herbert,qwright@example.com,Gemmaside,premium,2025-11-01,681,25523.43,False
CUST_06238,Neil,Ward,dhutchinson@example.org,North Dominicland,savings,2021-05-05,634,30170.09,True
CUST_06239,Kimberley,Palmer,joshthompson@example.org,East Shirleystad,savings,2021-04-20,775,44915.96,True
CUST_06240,Nicholas,Cox,mariedyer@example.com,Lake Gail,savings,2025-01-18,595,79107.25,True
CUST_06241,Liam,Mitchell,jack07@example.net,Colinhaven,savings,2025-06-21,762,37190.5,True
CUST_06242,Jordan,Owens,chussain@example.com,East Mitchellborough,premium,2022-09-17,537,71619.97,True
CUST_06243,Douglas,Thompson,wellsedward@example.org,Jodiemouth,premium,2022-11-30,602,37558.71,True
CUST_06244,Karl,Rahman,edwardcox@example.com,West Teresa,current,2024-05-19,620,50617.82,True
CUST_06245,Shaun,Young,andersonrhys@example.net,Nicholastown,current,2023-02-24,358,50639.1,True
CUST_06246,Gordon,Harris,clare66@example.net,Smithberg,current,2025-11-29,735,16405.39,False
CUST_06247,Edward,Brown,taylorvictor@example.net,South Elliot,premium,2023-09-10,445,21772.76,False
CUST_06248,Dylan,Price,salexander@example.net,Lake Carolyn,current,2022-06-04,779,37902.34,True
CUST_06249,Brandon,Horton,rogersharry@example.net,New Geraldine,savings,2021-04-27,714,59334.51,True
CUST_06250,Stephen,Jackson,victor41@example.net,Walkerside,current,2023-07-24,601,26763.8,True
CUST_06251,Sian,Smith,vfoster@example.org,Deanmouth,current,2025-05-13,420,19407.04,True
CUST_06252,Deborah,Roberts,wattsvalerie@example.org,Juliamouth,current,2023-08-20,478,22516.0,True
CUST_06253,Justin,Owens,grayrebecca@example.org,Bradleymouth,current,2021-09-21,462,36962.55,False
CUST_06254,Terry,Rogers,rosemarychapman@example.net,South Andrewhaven,current,2024-02-16,673,38515.58,True
CUST_06255,Mark,Miah,max09@example.net,Lake Helenfurt,savings,2023-06-22,502,37840.66,True
CUST_06256,Barry,Hamilton,patrickturner@example.net,Fieldchester,current,2024-10-14,493,51978.68,True
CUST_06257,Emma,Roberts,pbennett@example.org,South Duncanshire,current,2025-08-10,726,37375.25,True
CUST_06258,Tina,Reed,dennisrichards@example.com,East Charlottemouth,savings,2026-03-03,720,40856.77,True
CUST_06259,Colin,Bishop,sarah85@example.net,New Lynnland,current,2022-06-02,568,30848.44,True
CUST_06260,Iain,King,robertdean@example.com,South Mohammed,current,2025-06-13,725,50373.36,False
CUST_06261,Lawrence,Barker,hughesstacey@example.org,New Lynnside,savings,2023-08-21,465,27711.39,True
CUST_06262,Ricky,Hughes,ewright@example.org,Elliottside,premium,2022-05-03,397,58855.52,True
CUST_06263,Anne,Scott,lynne97@example.org,Wrighthaven,savings,2024-04-14,781,28726.71,True
CUST_06264,Megan,Walters,barberbrenda@example.org,Allanfurt,savings,2025-02-25,541,29606.67,True
CUST_06265,Marc,Wright,bennettjosh@example.com,North Ryanfurt,current,2023-03-29,394,44769.23,True
CUST_06266,Stephen,Clark,declanhughes@example.org,Jonathanburgh,savings,2022-07-16,424,26556.57,True
CUST_06267,Tony,Wilson,cgibson@example.org,Barnettshire,savings,2024-12-14,386,16140.77,True
CUST_06268,Eleanor,Anderson,leonard17@example.com,Denisberg,savings,2022-01-06,330,28537.82,True
CUST_06269,Anthony,Young,jackclark@example.net,North Karl,current,2025-02-12,595,58045.7,True
CUST_06270,Leonard,Brooks,juliepayne@example.com,Lake Dennisborough,current,2025-02-05,477,-1618.37,True
CUST_06271,Paul,Mason,trevorwilson@example.com,Carlymouth,current,2025-09-15,558,50365.31,True
CUST_06272,Harry,Scott,clarkarthur@example.net,Barnesfurt,current,2022-08-27,316,49285.65,True
CUST_06273,Abigail,Williams,carrmichelle@example.org,Scotthaven,current,2025-06-24,499,72940.21,True
CUST_06274,Albert,Robson,lwoods@example.com,Griffithsfurt,current,2023-03-04,589,51610.56,True
CUST_06275,Clifford,Moore,jonesstuart@example.net,Port Francesberg,current,2021-05-26,782,31008.98,True
CUST_06276,Carol,Atkinson,garry86@example.net,North Melissa,current,2023-09-21,445,28721.26,True
CUST_06277,Elizabeth,Young,ryanhodgson@example.net,North Mauriceborough,current,2023-05-26,729,27984.35,True
CUST_06278,Samuel,Taylor,mitchellahmed@example.com,Hughshire,current,2024-06-18,388,30424.2,False
CUST_06279,Sara,Lloyd,roy97@example.org,Joneston,current,2024-08-18,710,62313.49,False
CUST_06280,Kirsty,Smith,colincollins@example.com,East Neilville,current,2023-09-17,522,66626.34,False
CUST_06281,Lee,Morris,johnsonbethan@example.org,Erictown,savings,2024-04-16,767,20098.38,True
CUST_06282,Melissa,Williams,barnettgail@example.org,Jonathanstad,savings,2023-08-28,551,54385.36,True
CUST_06283,Joel,Bennett,phillipsgeoffrey@example.com,Ruthside,savings,2025-11-11,673,44403.92,True
CUST_06284,Patrick,Rhodes,geraldine65@example.org,North Mohammad,current,2022-04-13,425,55491.69,False
CUST_06285,Harry,Patel,nicolethomas@example.net,East Kevin,current,2026-01-10,692,39558.11,False
CUST_06286,Sheila,Wilson,buckleymandy@example.net,Port Nigelbury,current,2022-07-12,667,25504.18,False
CUST_06287,Suzanne,Harris,lynn76@example.org,Shahville,current,2024-05-22,755,43459.0,True
CUST_06288,Alan,Sharpe,stewartholly@example.org,West Louise,current,2021-09-30,699,62748.9,True
CUST_06289,Tina,Mitchell,odavies@example.net,West Nathan,current,2024-11-10,586,27886.16,False
CUST_06290,Megan,Pearce,jemma58@example.com,East Gareth,current,2023-08-21,536,27549.13,True
CUST_06291,Anna,Nolan,jadedawson@example.com,New Gareth,current,2025-01-23,317,43672.67,True
CUST_06292,Clive,Allan,lauren31@example.net,East Gillian,current,2022-11-09,308,43450.94,True
CUST_06293,Holly,Evans,paultaylor@example.org,Barbaraview,current,2022-12-13,719,43508.15,False
CUST_06294,Georgia,Nash,kerry36@example.com,North Lindafort,current,2024-07-19,749,51871.95,True
CUST_06295,Beth,Martin,elee@example.org,Marcborough,current,2022-02-09,679,39019.7,True
CUST_06296,Marcus,Owen,mhill@example.com,Thomsonstad,current,2025-06-16,711,38164.35,True
CUST_06297,Maria,Mitchell,wscott@example.org,Kerrytown,current,2025-02-01,655,24526.81,False
CUST_06298,Terence,Boyle,callum71@example.net,Williamchester,savings,2021-04-16,743,39286.27,False
CUST_06299,Heather,Lucas,smithchelsea@example.com,Ritaport,premium,2024-07-25,380,30213.14,True
CUST_06300,Frederick,Holmes,tina29@example.net,Bakerside,current,2022-08-20,706,82049.2,True
CUST_06301,Heather,Fleming,liam44@example.net,New Rachelmouth,savings,2025-02-26,582,42218.69,True
CUST_06302,Terry,Smith,mitchellalbert@example.com,Davieshaven,current,2025-03-07,420,70299.27,True
CUST_06303,Leslie,Barber,pattersonpeter@example.com,East Brian,current,2021-10-02,302,45707.43,True
CUST_06304,Abbie,Collins,karen45@example.com,North Debra,savings,2024-11-09,843,23265.78,True
CUST_06305,Dominic,Murphy,danielyates@example.net,East Laurenfurt,premium,2023-04-24,370,52969.98,True
CUST_06306,Keith,Jones,jemmapower@example.org,North Matthew,current,2023-09-01,768,30220.98,False
CUST_06307,Nigel,Short,harperpaige@example.net,Garyland,premium,2025-01-15,347,32796.69,False
CUST_06308,Ross,Collins,samharrison@example.net,Birdport,current,2024-03-09,420,56856.68,False
CUST_06309,Jay,Jones,iholmes@example.com,Lake Matthew,premium,2024-09-20,512,22499.62,False
CUST_06310,Fiona,Sinclair,bthompson@example.com,Barkerville,current,2021-08-25,467,51679.27,True
CUST_06311,Kathryn,Mason,declanobrien@example.org,Port Lauren,current,2021-04-28,845,-4847.79,True
CUST_06312,Barbara,Williams,amistry@example.com,Lawrenceport,current,2026-02-09,726,58196.99,False
CUST_06313,Anna,Jones,rosemaryrogers@example.com,New Donald,savings,2024-01-07,520,58758.04,True
CUST_06314,Anne,Lowe,walkerjune@example.net,South Brucehaven,premium,2023-09-05,546,38056.77,True
CUST_06315,Howard,Wilson,hughpotter@example.com,West Suzanne,savings,2025-03-11,659,66302.06,False
CUST_06316,Gary,Russell,elizabethbarnett@example.net,Akhtarshire,current,2021-09-03,357,57101.96,True
CUST_06317,Shirley,Knight,metcalfedominic@example.org,Lake Irene,savings,2021-12-15,759,42836.73,True
CUST_06318,Kimberley,Donnelly,masonchloe@example.com,South Timothyhaven,savings,2022-05-26,403,39448.55,True
CUST_06319,Jill,Coleman,ritaellis@example.net,East Arthur,current,2021-08-12,442,87944.94,False
CUST_06320,Barry,Day,kathrynbaker@example.com,Webbport,current,2021-04-04,662,49960.49,True
CUST_06321,Guy,Baker,bethan00@example.com,Gavinville,current,2024-10-17,608,26950.98,False
CUST_06322,Sean,Hyde,leelaura@example.org,North Jessica,current,2025-09-01,817,25549.2,False
CUST_06323,Daniel,Williams,lukedaniels@example.com,Jordanborough,current,2025-08-08,714,39470.97,True
CUST_06324,Natalie,Singh,caroline91@example.net,Clarkefurt,current,2021-12-28,411,36106.18,True
CUST_06325,Liam,Brown,hughesgordon@example.net,North Carlshire,current,2021-12-30,572,66866.27,True
CUST_06326,Billy,Scott,hussainvanessa@example.org,Tobyhaven,savings,2022-08-24,668,60120.96,True
CUST_06327,Yvonne,Baxter,clairehughes@example.net,Lake Annehaven,current,2026-02-15,646,55739.52,True
CUST_06328,Ashley,Webster,stephanie51@example.org,West Geoffreyville,current,2024-02-06,716,51090.58,True
CUST_06329,Charlie,Williams,simonwood@example.com,Barneston,premium,2024-06-27,814,25633.28,True
CUST_06330,Kathryn,Evans,justinjohnson@example.net,Dunnside,savings,2025-09-04,727,49966.11,True
